Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0032677125,6.30322648584843,0.913057804107666,,-0.0032677125,5.41415592096746,
,,,-0.0032599125,6.30322648584843,0.913057804107666,,-0.0032599125,5.3555621765554,
,,,-0.0032521125,6.24212095141411,0.913057804107666,,-0.0032521125,5.41415592096746,
,,,-0.0032443125,6.30322648584843,0.913057804107666,,-0.0032443125,5.3555621765554,
,,,-0.0032365125,6.24212095141411,0.932756297290325,,-0.0032365125,5.3555621765554,
,,,-0.0032287125,6.30322648584843,0.913057804107666,,-0.0032287125,5.41415592096746,
,,,-0.0032209125,6.30322648584843,0.913057804107666,,-0.0032209125,5.41415592096746,
,,,-0.0032131125,6.30322648584843,0.913057804107666,,-0.0032131125,5.3555621765554,
,,,-0.0032053125,6.30322648584843,0.913057804107666,,-0.0032053125,5.41415592096746,
,,,-0.0031975125,6.30322648584843,0.913057804107666,,-0.0031975125,5.3555621765554,
,,,-0.0031897125,6.30322648584843,0.932756297290325,,-0.0031897125,5.41415592096746,
,,,-0.0031819125,6.30322648584843,0.913057804107666,,-0.0031819125,5.41415592096746,
,,,-0.0031741125,6.30322648584843,0.913057804107666,,-0.0031741125,5.41415592096746,
,,,-0.0031663125,6.30322648584843,0.893359310925007,,-0.0031663125,5.41415592096746,
,,,-0.0031585125,6.30322648584843,0.913057804107666,,-0.0031585125,5.41415592096746,
,,,-0.0031507125,6.30322648584843,0.913057804107666,,-0.0031507125,5.3555621765554,
,,,-0.0031429125,6.30322648584843,0.913057804107666,,-0.0031429125,5.41415592096746,
,,,-0.0031351125,6.30322648584843,0.913057804107666,,-0.0031351125,5.3555621765554,
,,,-0.0031273125,6.24212095141411,0.913057804107666,,-0.0031273125,5.3555621765554,
,,,-0.0031195125,6.30322648584843,0.932756297290325,,-0.0031195125,5.41415592096746,
,,,-0.0031117125,6.24212095141411,0.913057804107666,,-0.0031117125,5.3555621765554,
,,,-0.0031039125,6.30322648584843,0.932756297290325,,-0.0031039125,5.41415592096746,
,,,-0.0030961125,6.30322648584843,0.913057804107666,,-0.0030961125,5.3555621765554,
,,,-0.0030883125,6.30322648584843,0.913057804107666,,-0.0030883125,5.3555621765554,
,,,-0.0030805125,6.30322648584843,0.913057804107666,,-0.0030805125,5.41415592096746,
,,,-0.00307271250000001,6.30322648584843,0.932756297290325,,-0.00307271250000001,5.41415592096746,
,,,-0.0030649125,6.30322648584843,0.913057804107666,,-0.0030649125,5.41415592096746,
,,,-0.0030571125,6.30322648584843,0.932756297290325,,-0.0030571125,5.41415592096746,
,,,-0.00304931250000001,6.30322648584843,0.932756297290325,,-0.00304931250000001,5.41415592096746,
,,,-0.0030415125,6.30322648584843,0.913057804107666,,-0.0030415125,5.41415592096746,
,,,-0.0030337125,6.30322648584843,0.932756297290325,,-0.0030337125,5.41415592096746,
,,,-0.00302591250000001,6.30322648584843,0.913057804107666,,-0.00302591250000001,5.41415592096746,
,,,-0.0030181125,6.24212095141411,0.932756297290325,,-0.0030181125,5.41415592096746,
,,,-0.0030103125,6.30322648584843,0.913057804107666,,-0.0030103125,5.41415592096746,
,,,-0.00300251250000001,6.30322648584843,0.913057804107666,,-0.00300251250000001,5.41415592096746,
,,,-0.0029947125,6.30322648584843,0.913057804107666,,-0.0029947125,5.41415592096746,
,,,-0.0029869125,6.36433202028275,0.932756297290325,,-0.0029869125,5.41415592096746,
,,,-0.0029791125,6.30322648584843,0.913057804107666,,-0.0029791125,5.41415592096746,
,,,-0.0029713125,6.30322648584843,0.913057804107666,,-0.0029713125,5.41415592096746,
,,,-0.0029635125,6.30322648584843,0.932756297290325,,-0.0029635125,5.41415592096746,
,,,-0.0029557125,6.30322648584843,0.913057804107666,,-0.0029557125,5.3555621765554,
,,,-0.0029479125,6.30322648584843,0.913057804107666,,-0.0029479125,5.41415592096746,
,,,-0.0029401125,6.30322648584843,0.932756297290325,,-0.0029401125,5.41415592096746,
,,,-0.0029323125,6.30322648584843,0.913057804107666,,-0.0029323125,5.41415592096746,
,,,-0.0029245125,6.30322648584843,0.932756297290325,,-0.0029245125,5.3946246728301,
,,,-0.0029167125,6.30322648584843,0.913057804107666,,-0.0029167125,5.41415592096746,
,,,-0.0029089125,6.30322648584843,0.913057804107666,,-0.0029089125,5.41415592096746,
,,,-0.0029011125,6.30322648584843,0.913057804107666,,-0.0029011125,5.41415592096746,
,,,-0.0028933125,6.30322648584843,0.932756297290325,,-0.0028933125,5.41415592096746,
,,,-0.0028855125,6.30322648584843,0.932756297290325,,-0.0028855125,5.41415592096746,
,,,-0.0028777125,6.30322648584843,0.913057804107666,,-0.0028777125,5.41415592096746,
,,,-0.0028699125,6.30322648584843,0.932756297290325,,-0.0028699125,5.41415592096746,
,,,-0.0028621125,6.30322648584843,0.913057804107666,,-0.0028621125,5.41415592096746,
,,,-0.0028543125,6.30322648584843,0.913057804107666,,-0.0028543125,5.41415592096746,
,,,-0.0028465125,6.30322648584843,0.913057804107666,,-0.0028465125,5.41415592096746,
,,,-0.0028387125,6.30322648584843,0.913057804107666,,-0.0028387125,5.41415592096746,
,,,-0.0028309125,6.30322648584843,0.913057804107666,,-0.0028309125,5.41415592096746,
,,,-0.0028231125,6.30322648584843,0.932756297290325,,-0.0028231125,5.41415592096746,
,,,-0.0028153125,6.30322648584843,0.913057804107666,,-0.0028153125,5.3555621765554,
,,,-0.0028075125,6.36433202028275,0.913057804107666,,-0.0028075125,5.41415592096746,
,,,-0.0027997125,6.30322648584843,0.932756297290325,,-0.0027997125,5.41415592096746,
,,,-0.0027919125,6.30322648584843,0.913057804107666,,-0.0027919125,5.41415592096746,
,,,-0.00278411250000001,6.30322648584843,0.913057804107666,,-0.00278411250000001,5.41415592096746,
,,,-0.0027763125,6.30322648584843,0.932756297290325,,-0.0027763125,5.41415592096746,
,,,-0.0027685125,6.30322648584843,0.913057804107666,,-0.0027685125,5.41415592096746,
,,,-0.00276071250000001,6.30322648584843,0.932756297290325,,-0.00276071250000001,5.41415592096746,
,,,-0.0027529125,6.30322648584843,0.913057804107666,,-0.0027529125,5.41415592096746,
,,,-0.0027451125,6.36433202028275,0.913057804107666,,-0.0027451125,5.41415592096746,
,,,-0.00273731250000001,6.36433202028275,0.913057804107666,,-0.00273731250000001,5.41415592096746,
,,,-0.0027295125,6.36433202028275,0.932756297290325,,-0.0027295125,5.41415592096746,
,,,-0.0027217125,6.30322648584843,0.932756297290325,,-0.0027217125,5.41415592096746,
,,,-0.00271391250000001,6.30322648584843,0.932756297290325,,-0.00271391250000001,5.41415592096746,
,,,-0.0027061125,6.30322648584843,0.932756297290325,,-0.0027061125,5.41415592096746,
,,,-0.0026983125,6.30322648584843,0.932756297290325,,-0.0026983125,5.41415592096746,
,,,-0.0026905125,6.30322648584843,0.913057804107666,,-0.0026905125,5.41415592096746,
,,,-0.0026827125,6.30322648584843,0.913057804107666,,-0.0026827125,5.41415592096746,
,,,-0.0026749125,6.30322648584843,0.913057804107666,,-0.0026749125,5.41415592096746,
,,,-0.0026671125,6.30322648584843,0.913057804107666,,-0.0026671125,5.41415592096746,
,,,-0.0026593125,6.30322648584843,0.913057804107666,,-0.0026593125,5.41415592096746,
,,,-0.0026515125,6.30322648584843,0.913057804107666,,-0.0026515125,5.41415592096746,
,,,-0.0026437125,6.30322648584843,0.932756297290325,,-0.0026437125,5.41415592096746,
,,,-0.0026359125,6.30322648584843,0.913057804107666,,-0.0026359125,5.41415592096746,
,,,-0.0026281125,6.30322648584843,0.932756297290325,,-0.0026281125,5.41415592096746,
,,,-0.0026203125,6.30322648584843,0.913057804107666,,-0.0026203125,5.41415592096746,
,,,-0.0026125125,6.30322648584843,0.913057804107666,,-0.0026125125,5.41415592096746,
,,,-0.0026047125,6.30322648584843,0.913057804107666,,-0.0026047125,5.41415592096746,
,,,-0.0025969125,6.30322648584843,0.932756297290325,,-0.0025969125,5.41415592096746,
,,,-0.0025891125,6.30322648584843,0.913057804107666,,-0.0025891125,5.41415592096746,
,,,-0.0025813125,6.30322648584843,0.913057804107666,,-0.0025813125,5.41415592096746,
,,,-0.0025735125,6.30322648584843,0.913057804107666,,-0.0025735125,5.41415592096746,
,,,-0.0025657125,6.30322648584843,0.913057804107666,,-0.0025657125,5.41415592096746,
,,,-0.0025579125,6.30322648584843,0.913057804107666,,-0.0025579125,5.41415592096746,
,,,-0.0025501125,6.30322648584843,0.932756297290325,,-0.0025501125,5.41415592096746,
,,,-0.0025423125,6.30322648584843,0.913057804107666,,-0.0025423125,5.41415592096746,
,,,-0.0025345125,6.30322648584843,0.913057804107666,,-0.0025345125,5.41415592096746,
,,,-0.0025267125,6.24212095141411,0.913057804107666,,-0.0025267125,5.41415592096746,
,,,-0.0025189125,6.30322648584843,0.913057804107666,,-0.0025189125,5.41415592096746,
,,,-0.0025111125,6.30322648584843,0.913057804107666,,-0.0025111125,5.41415592096746,
,,,-0.0025033125,6.36433202028275,0.913057804107666,,-0.0025033125,5.41415592096746,
,,,-0.00249551250000001,6.36433202028275,0.913057804107666,,-0.00249551250000001,5.41415592096746,
,,,-0.0024877125,6.36433202028275,0.913057804107666,,-0.0024877125,5.41415592096746,
,,,-0.0024799125,6.30322648584843,0.932756297290325,,-0.0024799125,5.41415592096746,
,,,-0.00247211250000001,6.30322648584843,0.913057804107666,,-0.00247211250000001,5.41415592096746,
,,,-0.0024643125,6.30322648584843,0.913057804107666,,-0.0024643125,5.41415592096746,
,,,-0.0024565125,6.30322648584843,0.913057804107666,,-0.0024565125,5.41415592096746,
,,,-0.00244871250000001,6.30322648584843,0.913057804107666,,-0.00244871250000001,5.41415592096746,
,,,-0.0024409125,6.36433202028275,0.913057804107666,,-0.0024409125,5.41415592096746,
,,,-0.0024331125,6.36433202028275,0.913057804107666,,-0.0024331125,5.41415592096746,
,,,-0.00242531250000001,6.30322648584843,0.913057804107666,,-0.00242531250000001,5.41415592096746,
,,,-0.0024175125,6.30322648584843,0.913057804107666,,-0.0024175125,5.41415592096746,
,,,-0.0024097125,6.30322648584843,0.932756297290325,,-0.0024097125,5.41415592096746,
,,,-0.0024019125,6.30322648584843,0.913057804107666,,-0.0024019125,5.41415592096746,
,,,-0.0023941125,6.30322648584843,0.913057804107666,,-0.0023941125,5.41415592096746,
,,,-0.0023863125,6.30322648584843,0.913057804107666,,-0.0023863125,5.41415592096746,
,,,-0.0023785125,6.30322648584843,0.913057804107666,,-0.0023785125,5.41415592096746,
,,,-0.0023707125,6.30322648584843,0.913057804107666,,-0.0023707125,5.41415592096746,
,,,-0.0023629125,6.36433202028275,0.932756297290325,,-0.0023629125,5.41415592096746,
,,,-0.0023551125,6.30322648584843,0.932756297290325,,-0.0023551125,5.41415592096746,
,,,-0.0023473125,6.30322648584843,0.913057804107666,,-0.0023473125,5.41415592096746,
,,,-0.0023395125,6.36433202028275,0.913057804107666,,-0.0023395125,5.41415592096746,
,,,-0.0023317125,6.30322648584843,0.913057804107666,,-0.0023317125,5.41415592096746,
,,,-0.0023239125,6.30322648584843,0.913057804107666,,-0.0023239125,5.41415592096746,
,,,-0.0023161125,6.30322648584843,0.913057804107666,,-0.0023161125,5.41415592096746,
,,,-0.0023083125,6.30322648584843,0.932756297290325,,-0.0023083125,5.41415592096746,
,,,-0.0023005125,6.36433202028275,0.913057804107666,,-0.0023005125,5.41415592096746,
,,,-0.0022927125,6.30322648584843,0.913057804107666,,-0.0022927125,5.41415592096746,
,,,-0.0022849125,6.30322648584843,0.913057804107666,,-0.0022849125,5.41415592096746,
,,,-0.0022771125,6.36433202028275,0.913057804107666,,-0.0022771125,5.41415592096746,
,,,-0.0022693125,6.30322648584843,0.913057804107666,,-0.0022693125,5.41415592096746,
,,,-0.0022615125,6.30322648584843,0.913057804107666,,-0.0022615125,5.41415592096746,
,,,-0.0022537125,6.30322648584843,0.913057804107666,,-0.0022537125,5.41415592096746,
,,,-0.0022459125,6.30322648584843,0.913057804107666,,-0.0022459125,5.41415592096746,
,,,-0.0022381125,6.30322648584843,0.913057804107666,,-0.0022381125,5.41415592096746,
,,,-0.0022303125,6.36433202028275,0.913057804107666,,-0.0022303125,5.41415592096746,
,,,-0.0022225125,6.30322648584843,0.932756297290325,,-0.0022225125,5.41415592096746,
,,,-0.0022147125,6.30322648584843,0.932756297290325,,-0.0022147125,5.41415592096746,
,,,-0.00220691250000001,6.30322648584843,0.913057804107666,,-0.00220691250000001,5.41415592096746,
,,,-0.0021991125,6.30322648584843,0.913057804107666,,-0.0021991125,5.41415592096746,
,,,-0.0021913125,6.30322648584843,0.913057804107666,,-0.0021913125,5.41415592096746,
,,,-0.00218351250000001,6.30322648584843,0.913057804107666,,-0.00218351250000001,5.41415592096746,
,,,-0.0021757125,6.30322648584843,0.913057804107666,,-0.0021757125,5.41415592096746,
,,,-0.0021679125,6.36433202028275,0.913057804107666,,-0.0021679125,5.41415592096746,
,,,-0.00216011250000001,6.30322648584843,0.913057804107666,,-0.00216011250000001,5.41415592096746,
,,,-0.0021523125,6.36433202028275,0.913057804107666,,-0.0021523125,5.41415592096746,
,,,-0.0021445125,6.30322648584843,0.913057804107666,,-0.0021445125,5.41415592096746,
,,,-0.00213671250000001,6.36433202028275,0.913057804107666,,-0.00213671250000001,5.41415592096746,
,,,-0.0021289125,6.30322648584843,0.932756297290325,,-0.0021289125,5.41415592096746,
,,,-0.0021211125,6.36433202028275,0.913057804107666,,-0.0021211125,5.41415592096746,
,,,-0.0021133125,6.30322648584843,0.913057804107666,,-0.0021133125,5.41415592096746,
,,,-0.0021055125,6.30322648584843,0.932756297290325,,-0.0021055125,5.41415592096746,
,,,-0.0020977125,6.36433202028275,0.913057804107666,,-0.0020977125,5.41415592096746,
,,,-0.0020899125,6.36433202028275,0.913057804107666,,-0.0020899125,5.41415592096746,
,,,-0.0020821125,6.36433202028275,0.913057804107666,,-0.0020821125,5.41415592096746,
,,,-0.0020743125,6.30322648584843,0.913057804107666,,-0.0020743125,5.41415592096746,
,,,-0.0020665125,6.30322648584843,0.913057804107666,,-0.0020665125,5.41415592096746,
,,,-0.0020587125,6.30322648584843,0.913057804107666,,-0.0020587125,5.41415592096746,
,,,-0.0020509125,6.36433202028275,0.913057804107666,,-0.0020509125,5.41415592096746,
,,,-0.0020431125,6.36433202028275,0.913057804107666,,-0.0020431125,5.41415592096746,
,,,-0.0020353125,6.30322648584843,0.913057804107666,,-0.0020353125,5.41415592096746,
,,,-0.0020275125,6.30322648584843,0.913057804107666,,-0.0020275125,5.41415592096746,
,,,-0.0020197125,6.36433202028275,0.913057804107666,,-0.0020197125,5.41415592096746,
,,,-0.0020119125,6.36433202028275,0.932756297290325,,-0.0020119125,5.41415592096746,
,,,-0.0020041125,6.36433202028275,0.932756297290325,,-0.0020041125,5.41415592096746,
,,,-0.0019963125,6.30322648584843,0.913057804107666,,-0.0019963125,5.41415592096746,
,,,-0.0019885125,6.36433202028275,0.913057804107666,,-0.0019885125,5.41415592096746,
,,,-0.0019807125,6.36433202028275,0.913057804107666,,-0.0019807125,5.41415592096746,
,,,-0.0019729125,6.30322648584843,0.913057804107666,,-0.0019729125,5.41415592096746,
,,,-0.0019651125,6.36433202028275,0.932756297290325,,-0.0019651125,5.41415592096746,
,,,-0.0019573125,6.30322648584843,0.932756297290325,,-0.0019573125,5.41415592096746,
,,,-0.0019495125,6.30322648584843,0.913057804107666,,-0.0019495125,5.41415592096746,
,,,-0.0019417125,6.36433202028275,0.913057804107666,,-0.0019417125,5.41415592096746,
,,,-0.0019339125,6.36433202028275,0.932756297290325,,-0.0019339125,5.41415592096746,
,,,-0.0019261125,6.30322648584843,0.913057804107666,,-0.0019261125,5.41415592096746,
,,,-0.00191831250000001,6.36433202028275,0.932756297290325,,-0.00191831250000001,5.41415592096746,
,,,-0.0019105125,6.36433202028275,0.913057804107666,,-0.0019105125,5.41415592096746,
,,,-0.0019027125,6.36433202028275,0.932756297290325,,-0.0019027125,5.41415592096746,
,,,-0.00189491250000001,6.30322648584843,0.913057804107666,,-0.00189491250000001,5.41415592096746,
,,,-0.0018871125,6.30322648584843,0.913057804107666,,-0.0018871125,5.41415592096746,
,,,-0.0018793125,6.36433202028275,0.913057804107666,,-0.0018793125,5.41415592096746,
,,,-0.00187151250000001,6.30322648584843,0.913057804107666,,-0.00187151250000001,5.41415592096746,
,,,-0.0018637125,6.36433202028275,0.913057804107666,,-0.0018637125,5.41415592096746,
,,,-0.0018559125,6.30322648584843,0.913057804107666,,-0.0018559125,5.41415592096746,
,,,-0.00184811250000001,6.36433202028275,0.913057804107666,,-0.00184811250000001,5.41415592096746,
,,,-0.0018403125,6.36433202028275,0.932756297290325,,-0.0018403125,5.41415592096746,
,,,-0.0018325125,6.36433202028275,0.913057804107666,,-0.0018325125,5.41415592096746,
,,,-0.0018247125,6.36433202028275,0.913057804107666,,-0.0018247125,5.41415592096746,
,,,-0.0018169125,6.30322648584843,0.913057804107666,,-0.0018169125,5.41415592096746,
,,,-0.0018091125,6.36433202028275,0.913057804107666,,-0.0018091125,5.41415592096746,
,,,-0.0018013125,6.36433202028275,0.913057804107666,,-0.0018013125,5.41415592096746,
,,,-0.0017935125,6.36433202028275,0.913057804107666,,-0.0017935125,5.41415592096746,
,,,-0.0017857125,6.30322648584843,0.932756297290325,,-0.0017857125,5.41415592096746,
,,,-0.0017779125,6.36433202028275,0.913057804107666,,-0.0017779125,5.41415592096746,
,,,-0.0017701125,6.36433202028275,0.913057804107666,,-0.0017701125,5.41415592096746,
,,,-0.0017623125,6.36433202028275,0.913057804107666,,-0.0017623125,5.41415592096746,
,,,-0.0017545125,6.36433202028275,0.913057804107666,,-0.0017545125,5.41415592096746,
,,,-0.0017467125,6.36433202028275,0.913057804107666,,-0.0017467125,5.41415592096746,
,,,-0.0017389125,6.30322648584843,0.913057804107666,,-0.0017389125,5.41415592096746,
,,,-0.0017311125,6.36433202028275,0.932756297290325,,-0.0017311125,5.41415592096746,
,,,-0.0017233125,6.36433202028275,0.932756297290325,,-0.0017233125,5.41415592096746,
,,,-0.0017155125,6.30322648584843,0.932756297290325,,-0.0017155125,5.47274966537952,
,,,-0.0017077125,6.36433202028275,0.913057804107666,,-0.0017077125,5.41415592096746,
,,,-0.0016999125,6.30322648584843,0.913057804107666,,-0.0016999125,5.41415592096746,
,,,-0.0016921125,6.30322648584843,0.913057804107666,,-0.0016921125,5.41415592096746,
,,,-0.0016843125,6.30322648584843,0.932756297290325,,-0.0016843125,5.41415592096746,
,,,-0.0016765125,6.30322648584843,0.913057804107666,,-0.0016765125,5.41415592096746,
,,,-0.0016687125,6.36433202028275,0.913057804107666,,-0.0016687125,5.41415592096746,
,,,-0.0016609125,6.30322648584843,0.913057804107666,,-0.0016609125,5.41415592096746,
,,,-0.0016531125,6.36433202028275,0.913057804107666,,-0.0016531125,5.41415592096746,
,,,-0.0016453125,6.36433202028275,0.913057804107666,,-0.0016453125,5.41415592096746,
,,,-0.0016375125,6.30322648584843,0.932756297290325,,-0.0016375125,5.41415592096746,
,,,-0.00162971250000001,6.36433202028275,0.913057804107666,,-0.00162971250000001,5.41415592096746,
,,,-0.0016219125,6.36433202028275,0.913057804107666,,-0.0016219125,5.41415592096746,
,,,-0.0016141125,6.36433202028275,0.913057804107666,,-0.0016141125,5.47274966537952,
,,,-0.00160631250000001,6.30322648584843,0.913057804107666,,-0.00160631250000001,5.41415592096746,
,,,-0.0015985125,6.36433202028275,0.932756297290325,,-0.0015985125,5.41415592096746,
,,,-0.0015907125,6.36433202028275,0.913057804107666,,-0.0015907125,5.41415592096746,
,,,-0.00158291250000001,6.36433202028275,0.932756297290325,,-0.00158291250000001,5.41415592096746,
,,,-0.0015751125,6.36433202028275,0.913057804107666,,-0.0015751125,5.41415592096746,
,,,-0.0015673125,6.36433202028275,0.932756297290325,,-0.0015673125,5.41415592096746,
,,,-0.0015595125,6.36433202028275,0.913057804107666,,-0.0015595125,5.41415592096746,
,,,-0.0015517125,6.36433202028275,0.913057804107666,,-0.0015517125,5.41415592096746,
,,,-0.0015439125,6.36433202028275,0.913057804107666,,-0.0015439125,5.41415592096746,
,,,-0.0015361125,6.36433202028275,0.913057804107666,,-0.0015361125,5.47274966537952,
,,,-0.0015283125,6.36433202028275,0.913057804107666,,-0.0015283125,5.47274966537952,
,,,-0.0015205125,6.36433202028275,0.913057804107666,,-0.0015205125,5.41415592096746,
,,,-0.0015127125,6.36433202028275,0.932756297290325,,-0.0015127125,5.41415592096746,
,,,-0.0015049125,6.30322648584843,0.932756297290325,,-0.0015049125,5.41415592096746,
,,,-0.0014971125,6.36433202028275,0.913057804107666,,-0.0014971125,5.41415592096746,
,,,-0.0014893125,6.36433202028275,0.913057804107666,,-0.0014893125,5.41415592096746,
,,,-0.0014815125,6.36433202028275,0.913057804107666,,-0.0014815125,5.47274966537952,
,,,-0.0014737125,6.30322648584843,0.932756297290325,,-0.0014737125,5.41415592096746,
,,,-0.0014659125,6.36433202028275,0.913057804107666,,-0.0014659125,5.41415592096746,
,,,-0.0014581125,6.36433202028275,0.932756297290325,,-0.0014581125,5.47274966537952,
,,,-0.0014503125,6.36433202028275,0.913057804107666,,-0.0014503125,5.41415592096746,
,,,-0.0014425125,6.36433202028275,0.913057804107666,,-0.0014425125,5.41415592096746,
,,,-0.0014347125,6.36433202028275,0.913057804107666,,-0.0014347125,5.41415592096746,
,,,-0.0014269125,6.36433202028275,0.913057804107666,,-0.0014269125,5.47274966537952,
,,,-0.0014191125,6.36433202028275,0.893359310925007,,-0.0014191125,5.47274966537952,
,,,-0.0014113125,6.36433202028275,0.913057804107666,,-0.0014113125,5.41415592096746,
,,,-0.0014035125,6.36433202028275,0.932756297290325,,-0.0014035125,5.47274966537952,
,,,-0.0013957125,6.36433202028275,0.913057804107666,,-0.0013957125,5.47274966537952,
,,,-0.0013879125,6.36433202028275,0.913057804107666,,-0.0013879125,5.41415592096746,
,,,-0.0013801125,6.36433202028275,0.913057804107666,,-0.0013801125,5.41415592096746,
,,,-0.0013723125,6.36433202028275,0.913057804107666,,-0.0013723125,5.47274966537952,
,,,-0.0013645125,6.36433202028275,0.913057804107666,,-0.0013645125,5.47274966537952,
,,,-0.0013567125,6.36433202028275,0.913057804107666,,-0.0013567125,5.41415592096746,
,,,-0.0013489125,6.36433202028275,0.913057804107666,,-0.0013489125,5.47274966537952,
,,,-0.00134111250000001,6.36433202028275,0.913057804107666,,-0.00134111250000001,5.41415592096746,
,,,-0.0013333125,6.36433202028275,0.932756297290325,,-0.0013333125,5.47274966537952,
,,,-0.0013255125,6.30322648584843,0.913057804107666,,-0.0013255125,5.41415592096746,
,,,-0.00131771250000001,6.36433202028275,0.932756297290325,,-0.00131771250000001,5.47274966537952,
,,,-0.0013099125,6.30322648584843,0.932756297290325,,-0.0013099125,5.41415592096746,
,,,-0.0013021125,6.36433202028275,0.913057804107666,,-0.0013021125,5.47274966537952,
,,,-0.00129431250000001,6.36433202028275,0.913057804107666,,-0.00129431250000001,5.41415592096746,
,,,-0.0012865125,6.36433202028275,0.913057804107666,,-0.0012865125,5.47274966537952,
,,,-0.0012787125,6.36433202028275,0.932756297290325,,-0.0012787125,5.47274966537952,
,,,-0.0012709125,6.36433202028275,0.932756297290325,,-0.0012709125,5.41415592096746,
,,,-0.0012631125,6.42543755471706,0.932756297290325,,-0.0012631125,5.47274966537952,
,,,-0.0012553125,6.36433202028275,0.913057804107666,,-0.0012553125,5.47274966537952,
,,,-0.0012475125,6.30322648584843,0.913057804107666,,-0.0012475125,5.47274966537952,
,,,-0.0012397125,6.36433202028275,0.932756297290325,,-0.0012397125,5.47274966537952,
,,,-0.0012319125,6.36433202028275,0.932756297290325,,-0.0012319125,5.47274966537952,
,,,-0.0012241125,6.36433202028275,0.932756297290325,,-0.0012241125,5.41415592096746,
,,,-0.0012163125,6.36433202028275,0.913057804107666,,-0.0012163125,5.47274966537952,
,,,-0.0012085125,6.36433202028275,0.913057804107666,,-0.0012085125,5.47274966537952,
,,,-0.0012007125,6.36433202028275,0.913057804107666,,-0.0012007125,5.41415592096746,
,,,-0.0011929125,6.36433202028275,0.913057804107666,,-0.0011929125,5.47274966537952,
,,,-0.0011851125,6.36433202028275,0.913057804107666,,-0.0011851125,5.47274966537952,
,,,-0.0011773125,6.36433202028275,0.913057804107666,,-0.0011773125,5.41415592096746,
,,,-0.0011695125,6.36433202028275,0.913057804107666,,-0.0011695125,5.47274966537952,
,,,-0.0011617125,6.36433202028275,0.913057804107666,,-0.0011617125,5.41415592096746,
,,,-0.0011539125,6.36433202028275,0.913057804107666,,-0.0011539125,5.47274966537952,
,,,-0.0011461125,6.36433202028275,0.913057804107666,,-0.0011461125,5.41415592096746,
,,,-0.0011383125,6.36433202028275,0.913057804107666,,-0.0011383125,5.41415592096746,
,,,-0.0011305125,6.36433202028275,0.913057804107666,,-0.0011305125,5.47274966537952,
,,,-0.0011227125,6.36433202028275,0.913057804107666,,-0.0011227125,5.47274966537952,
,,,-0.0011149125,6.36433202028275,0.913057804107666,,-0.0011149125,5.47274966537952,
,,,-0.0011071125,6.36433202028275,0.932756297290325,,-0.0011071125,5.41415592096746,
,,,-0.0010993125,6.36433202028275,0.913057804107666,,-0.0010993125,5.41415592096746,
,,,-0.0010915125,6.36433202028275,0.932756297290325,,-0.0010915125,5.47274966537952,
,,,-0.0010837125,6.36433202028275,0.913057804107666,,-0.0010837125,5.47274966537952,
,,,-0.0010759125,6.36433202028275,0.913057804107666,,-0.0010759125,5.47274966537952,
,,,-0.0010681125,6.36433202028275,0.932756297290325,,-0.0010681125,5.47274966537952,
,,,-0.0010603125,6.30322648584843,0.932756297290325,,-0.0010603125,5.41415592096746,
,,,-0.00105251250000001,6.36433202028275,0.913057804107666,,-0.00105251250000001,5.47274966537952,
,,,-0.0010447125,6.36433202028275,0.913057804107666,,-0.0010447125,5.47274966537952,
,,,-0.0010369125,6.36433202028275,0.913057804107666,,-0.0010369125,5.41415592096746,
,,,-0.00102911250000001,6.36433202028275,0.913057804107666,,-0.00102911250000001,5.47274966537952,
,,,-0.0010213125,6.36433202028275,0.913057804107666,,-0.0010213125,5.47274966537952,
,,,-0.0010135125,6.36433202028275,0.913057804107666,,-0.0010135125,5.47274966537952,
,,,-0.00100571250000001,6.36433202028275,0.932756297290325,,-0.00100571250000001,5.47274966537952,
,,,-0.000997912500000003,6.36433202028275,0.913057804107666,,-0.000997912500000003,5.47274966537952,
,,,-0.000990112500000001,6.36433202028275,0.913057804107666,,-0.000990112500000001,5.47274966537952,
,,,-0.000982312499999999,6.42543755471706,0.913057804107666,,-0.000982312499999999,5.47274966537952,
,,,-0.000974512500000004,6.36433202028275,0.913057804107666,,-0.000974512500000004,5.47274966537952,
,,,-0.000966712500000001,6.36433202028275,0.913057804107666,,-0.000966712500000001,5.47274966537952,
,,,-0.000958912499999999,6.42543755471706,0.932756297290325,,-0.000958912499999999,5.47274966537952,
,,,-0.000951112500000004,6.36433202028275,0.913057804107666,,-0.000951112500000004,5.47274966537952,
,,,-0.000943312500000001,6.36433202028275,0.932756297290325,,-0.000943312500000001,5.47274966537952,
,,,-0.000935512499999999,6.36433202028275,0.913057804107666,,-0.000935512499999999,5.47274966537952,
,,,-0.000927712500000004,6.36433202028275,0.913057804107666,,-0.000927712500000004,5.47274966537952,
,,,-0.000919912500000002,6.36433202028275,0.913057804107666,,-0.000919912500000002,5.41415592096746,
,,,-0.000912112499999999,6.36433202028275,0.913057804107666,,-0.000912112499999999,5.47274966537952,
,,,-0.000904312500000004,6.36433202028275,0.913057804107666,,-0.000904312500000004,5.47274966537952,
,,,-0.000896512500000002,6.36433202028275,0.913057804107666,,-0.000896512500000002,5.47274966537952,
,,,-0.0008887125,6.36433202028275,0.932756297290325,,-0.0008887125,5.47274966537952,
